,text,category,label
903,what is scheduled on my calendar today,calendar_query,calendar_query
904,is the thanks giving event on fourteenth of this month true,calendar_query,calendar_query
905,please check my coming up events,calendar_query,calendar_query
906,do i have any meetings on friday's afternoon,calendar_query,calendar_query
907,do i have any events scheduled today,calendar_query,calendar_query
908,is there any program for tomorrow evening,calendar_query,calendar_query
909,notify me about the meetings over a period of some days,calendar_query,calendar_query
910,open events this week,calendar_query,calendar_query
911,do i have any calendar events this month,calendar_query,calendar_query
912,what are my reminders for this week,calendar_query,calendar_query
913,do i have any appointments scheduled for march twenty four two thousand and seventeen,calendar_query,calendar_query
914,can you tell me about my meetings next week,calendar_query,calendar_query
915,is the anniversary event on twenty second of this month true,calendar_query,calendar_query
916,what events are going to happen in my city between two four pm today,calendar_query,calendar_query
917,is the balloon festival this weekend,calendar_query,calendar_query
918,who is scheduled for tomorrow's meeting,calendar_query,calendar_query
919,what is next in my calendar,calendar_query,calendar_query
920,does my calendar say i'm free on april one two thousand and seventeen,calendar_query,calendar_query
921,from four to six when do i have a free break,calendar_query,calendar_query
922,are there any meetings set for next wednesday,calendar_query,calendar_query
923,what is my schedule for tomorrow morning,calendar_query,calendar_query
924,is mary's birthday party tonight,calendar_query,calendar_query
925,tell me what's happening this week,calendar_query,calendar_query
926,do i have a busy day today,calendar_query,calendar_query
927,what are meeting scheduled for today,calendar_query,calendar_query
928,what is my next event,calendar_query,calendar_query
929,what time is the party tonight,calendar_query,calendar_query
930,am i on vacation this week,calendar_query,calendar_query
931,what meetings do i have next thursday,calendar_query,calendar_query
932,what's going on between three hundred and thirty and four,calendar_query,calendar_query
933,do i have any appointments coming up,calendar_query,calendar_query
934,what is my afternoon schedule tomorrow,calendar_query,calendar_query
935,am i free between six to seven pm,calendar_query,calendar_query
936,do i have a party tomorrow save on my calendar,calendar_query,calendar_query
937,when monet's exhibition takes place,calendar_query,calendar_query
938,do i have meeting with steve this week,calendar_query,calendar_query
939,what time do i work tomorrow,calendar_query,calendar_query
940,when is dale's birthday,calendar_query,calendar_query
941,give me today's calendar events after six pm,calendar_query,calendar_query
942,can you check the facts on this issue,calendar_query,calendar_query
943,what's my next events,calendar_query,calendar_query
944,what date is my anniversary,calendar_query,calendar_query
945,show me my events,calendar_query,calendar_query
946,is there valet service at the event,calendar_query,calendar_query
947,show me my meetings this Friday,calendar_query,calendar_query
948,what's on my schedule this week,calendar_query,calendar_query
949,are there any events schedule for this week,calendar_query,calendar_query
950,show me my reminders,calendar_query,calendar_query
951,My weekly plan,calendar_query,calendar_query
952,show up the events for me today,calendar_query,calendar_query
953,what are my plans for today,calendar_query,calendar_query
954,pawel prepare the meeting with john,calendar_query,calendar_query
955,when is my next appointment with dr smith,calendar_query,calendar_query
956,within the past three months how many meetings did i have with mr richards,calendar_query,calendar_query
957,meetings from twenty to twenty five june,calendar_query,calendar_query
958,whats my schedule today,calendar_query,calendar_query
959,show todays reminders,calendar_query,calendar_query
960,make a list of all the halloween events going around in new york,calendar_query,calendar_query
961,what is happening this weekend,calendar_query,calendar_query
962,first week of march meetings,calendar_query,calendar_query
963,are there any events on my calendar for this week,calendar_query,calendar_query
964,please tell me what day this event reminder is set for,calendar_query,calendar_query
965,please show today meting with clients,calendar_query,calendar_query
966,do i have any pending reminder,calendar_query,calendar_query
967,can you pull up the latest time so i won't be late for my appointment,calendar_query,calendar_query
968,what do i have next to do,calendar_query,calendar_query
969,do i have a date for tonight,calendar_query,calendar_query
970,tell me if there are any events from three to five,calendar_query,calendar_query
971,remove standup on Friday at ten am,calendar_remove,calendar_remove
972,update the calendar with the last event removed,calendar_remove,calendar_remove
973,delete an last event reminder of twenty ninth of march twenty seventeen,calendar_remove,calendar_remove
974,take away all events,calendar_remove,calendar_remove
975,erase next calendar event,calendar_remove,calendar_remove
976,clear my schedule for today,calendar_remove,calendar_remove
977,cancel everything on my calendar,calendar_remove,calendar_remove
978,cancel my meeting tomorrow,calendar_remove,calendar_remove
979,hey olly make sure my calendar is completely clear tomorrow,calendar_remove,calendar_remove
980,can you delete the doctors appointment i had Tuesday,calendar_remove,calendar_remove
981,i wish this event to be removed from my calendar,calendar_remove,calendar_remove
982,remove my dinner event for monday,calendar_remove,calendar_remove
983,delete all my calendar events,calendar_remove,calendar_remove
984,remove all my engagements from calendar for tomorrow,calendar_remove,calendar_remove
985,please clear jeff's birthday from the calendar,calendar_remove,calendar_remove
986,can you please disregard the party that i will be going to this weekend on my calendar,calendar_remove,calendar_remove
987,clear all events on my calendar,calendar_remove,calendar_remove
988,please clear my calendar for tomorrow,calendar_remove,calendar_remove
989,i need everything deleted from calendar please,calendar_remove,calendar_remove
990,remove next meeting today in my calendar,calendar_remove,calendar_remove
991,cancel the breakfast at tiffany's house,calendar_remove,calendar_remove
992,remove the fundraiser for dolphines in april,calendar_remove,calendar_remove
993,please clear out my calendar completely,calendar_remove,calendar_remove
994,delete meeting,calendar_remove,calendar_remove
995,can you take off the next event on my calendar,calendar_remove,calendar_remove
996,remove the doctor's appointment i added to my calendar for february twelfth at nine am,calendar_remove,calendar_remove
997,hey olly on the twentieth clear my calendar,calendar_remove,calendar_remove
998,cancel my event on june nineteenth,calendar_remove,calendar_remove
999,remove all upcoming events please,calendar_remove,calendar_remove
1000,clean my calendar,calendar_remove,calendar_remove
1001,remove all events from my calendar,calendar_remove,calendar_remove
1002,hi olly please cancel all the programs for friday,calendar_remove,calendar_remove
1003,i don't want to attend the dinner on march first any more so could you remove it from my agenda,calendar_remove,calendar_remove
1004,please delete all meetings of today after seven pm,calendar_remove,calendar_remove
1005,cancel business meeting on wednesday,calendar_remove,calendar_remove
1006,delete appointment at time,calendar_remove,calendar_remove
1007,delete my dentist appointment,calendar_remove,calendar_remove
1008,erase my next calendar event,calendar_remove,calendar_remove
1009,i want you to remove this event,calendar_remove,calendar_remove
1010,remove today's meeting at evening,calendar_remove,calendar_remove
1011,delete all my appointments for today,calendar_remove,calendar_remove
1012,clear all events for this month,calendar_remove,calendar_remove
1013,cancel all my appointments,calendar_remove,calendar_remove
1014,remove calendar events for this week,calendar_remove,calendar_remove
1015,remove sample meeting from calendar app,calendar_remove,calendar_remove
1016,whatever the next event is in the calendar delete it,calendar_remove,calendar_remove
1017,get rid of everything on my calendar,calendar_remove,calendar_remove
1018,please delete this calendar event,calendar_remove,calendar_remove
1019,hi olly please remove the birthday event on coming sunday,calendar_remove,calendar_remove
1020,remove all the reminders from the calendar,calendar_remove,calendar_remove
1021,remove all the events and schedules,calendar_remove,calendar_remove
1022,erase that from my calendar,calendar_remove,calendar_remove
1023,delete my next scheduled event please,calendar_remove,calendar_remove
1024,cancel tomorrow's meeting,calendar_remove,calendar_remove
1025,can you delete all events from my calendar,calendar_remove,calendar_remove
1026,delete event for tuesday,calendar_remove,calendar_remove
1027,clear my day on the twenty ninth,calendar_remove,calendar_remove
1028,delete lunch tomorrow,calendar_remove,calendar_remove
1029,clear everything from the calendar,calendar_remove,calendar_remove
1030,delete the events from the calendar on twenty eighth march,calendar_remove,calendar_remove
1031,remove the event from monday,calendar_remove,calendar_remove
1032,take off the doctor's appointment on march twentieth,calendar_remove,calendar_remove
1033,cancel meeting at three,calendar_remove,calendar_remove
1034,delete all recurring staff meetings,calendar_remove,calendar_remove
1035,remove all the events of last month from the calendar,calendar_remove,calendar_remove
1036,i'm not doing thing this week,calendar_remove,calendar_remove
1037,delete all events for the next five days,calendar_remove,calendar_remove
1038,delete all the events of today,calendar_remove,calendar_remove
1039,delete that,calendar_remove,calendar_remove
1040,can you delete the dentist appointment,calendar_remove,calendar_remove
1041,please remove my next event,calendar_remove,calendar_remove
1042,delete my meeting for one pm on march nineteenth,calendar_remove,calendar_remove
1043,i need to cancel my rsvp for dinner this evening can you remove it on my calendar as well,calendar_remove,calendar_remove
1044,remove all the events in my calendar,calendar_remove,calendar_remove
1045,can you deleted the current event,calendar_remove,calendar_remove
1046,event remove,calendar_remove,calendar_remove
1047,please delete next meeting with rajesh,calendar_remove,calendar_remove
1048,remove meeting for wednesday morning,calendar_remove,calendar_remove
1049,dismiss my next event,calendar_remove,calendar_remove
1050,give some of delete in today events,calendar_remove,calendar_remove
1051,remove my car payment on the fifteenth from my calendar,calendar_remove,calendar_remove
1052,delete the next event in the calendar,calendar_remove,calendar_remove
1053,cancel all meetings for today,calendar_remove,calendar_remove
1054,clear all events from march seven,calendar_remove,calendar_remove
1055,remove my calendar event at one pm today,calendar_remove,calendar_remove
1056,please remove the appointment which i have made with mrjim,calendar_remove,calendar_remove
